91.8021909458,1.07669843319,51,84
0.718196294408,69.2661916451,4,31
49.6355036703,47.5545996689,27,99
89.1586992547,23.786181968,90,96
97.850156027,5.90330933984,74,79
67.2587829595,64.5072787426,55,61
36.6076027976,34.4935382387,61,69
58.0372277584,82.4173478711,15,46
44.4757243481,26.0591024536,41,85
14.6349775802,24.9047935013,18,99
79.5866341346,4.10851132647,80,85
99.470668255,69.8753698459,43,78
70.4044910125,44.8131977711,78,92
44.1799640738,28.0548423672,36,80
97.4673179674,92.8293561703,91,100
67.6356362758,22.8715686074,95,100
35.5743976819,41.562360633,12,91
25.4718108635,12.7190259732,10,48
22.6613091258,25.6815562829,31,68
55.1963436034,32.3480252304,27,71
41.9821357608,46.7266629963,13,83
23.1374519434,57.6306125344,78,96
27.8394942806,83.3699450142,69,89
93.3604953245,16.1198302683,94,96
22.5919098949,31.8414950923,27,56
5.59252380271,95.4497603913,62,89
46.7884099059,64.283783874,64,90
35.3446824475,12.8259214234,13,45
45.4914905336,21.4430301569,8,26
79.8426357705,60.2603431481,93,97
16.871696971,63.9629482579,31,91
0.801865873788,18.4939977911,59,76
52.5914830145,42.7689464285,92,98
0.0330043830125,99.4253152147,69,99
43.8455424853,89.7362418021,52,56
3.04157486083,28.091951351,0,64
61.9534718249,27.6788966374,36,68
73.875550267,12.0153151469,93,99
72.8605158898,49.3709379749,3,15
95.2323555913,84.1988501691,20,63
1.79644381661,16.8742088835,8,19
74.7844914623,21.4379891551,12,18
32.0342546608,94.2493097711,92,95
20.2263925422,84.8586319779,37,38
49.1364630279,52.4653801268,4,49
78.5345469144,17.6966991829,83,87
61.6146710823,35.5491339023,48,86
62.2994774675,63.4683969098,82,93
36.4758936061,88.9050608026,8,99
63.7344107307,75.0422151402,82,85
5.79073585822,16.8765366876,77,99
73.031349842,69.6750706576,68,81
22.314261409,67.2412291777,48,79
71.6333423468,11.8383026945,50,84
67.7258425887,17.8787546437,21,75
90.497424284,60.2578957881,74,99
47.8616025816,19.8561871149,22,23
8.93945476071,2.29536604842,25,87
4.85867287338,80.4279044757,87,98
81.6136928548,23.8210586399,2,81
86.0778701759,69.7926348934,29,29
23.7166857531,78.8019103903,78,87
87.7161274198,68.537959039,93,99
78.0416078235,85.526974822,72,75
4.92561193579,72.3327723496,54,94
87.1269145715,60.5584687606,78,87
5.78241692896,31.715366916,6,17
16.0476873196,95.945658815,92,99
38.4757621729,51.1772719469,11,40
82.7370171033,62.3429018877,73,82
30.4073613952,5.38919991951,24,99
20.0696176834,18.7158907526,37,91
35.413741479,27.8681872664,9,36
83.4167056964,63.4414734917,71,74
52.80164904,47.9657044189,87,92
69.9623519781,4.84662285538,59,65
74.0732392947,10.7935461358,78,98
38.9189544634,74.155708301,8,26
3.107759845,6.29700542024,96,99
21.2496511863,54.937665164,24,27
42.9361377085,20.1596721541,60,96
78.5844144841,81.099248626,96,99
59.3611245053,99.2400358027,85,96
16.4519744548,30.8957726572,33,62
86.7690482797,59.685961102,95,100
23.345359718,99.606107449,59,59
79.0930454831,1.35937247722,32,81
25.6593114794,24.8729914001,66,82
81.0614312847,3.91019486438,62,64
54.5690168485,11.2420171908,29,83
34.9389480029,41.3600510281,68,96
33.7226334849,52.9984847752,57,74
75.5292043494,6.65800191364,3,80
66.6255227443,51.071214837,34,92
91.69743128,90.595166188,24,87
33.7185980654,76.3918660109,41,60
1.5416756364,14.7247168924,96,99
89.2955281004,75.1160578436,86,97
64.9309494484,78.7953272989,47,58
84.2942509858,96.6417008583,86,87
